geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,gdp_mio_eur,gdp_eur_hab,gfcf,gva,gva_sector_a,gva_sector_bde,gva_sector_c,gva_sector_f,gva_sector_ghij,gva_sector_ghi,gva_sector_j,gva_sector_klmn,gva_sector_k,gva_sector_l,gva_sector_mn,gva_sector_opqrstu,gva_sector_opq,gva_sector_rstu
TR72,2012,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,16508.0,7000.0,,14585.0,2119.0,3286.77,2699.22,1239.98,3014.87,2885.03,129.85,2194.48,267.39,1475.72,451.37,2730.09,2467.39,262.7
TR72,2013,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,17116.0,7300.0,,15010.0,2076.9,3499.76,2887.65,1273.72,3102.37,2956.93,145.44,2255.06,295.63,1455.32,504.12,2802.42,2514.7,287.71
TR72,2014,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,16821.0,7100.0,,14887.0,1934.3,3522.57,2948.99,1428.91,2992.34,2843.37,148.96,2220.01,281.9,1408.34,529.77,2789.21,2495.62,293.59
TR72,2015,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,18219.0,7700.0,,16065.0,2143.79,3636.89,3061.37,1714.01,3177.91,3041.0,136.92,2450.76,337.95,1494.34,618.47,2942.38,2638.13,304.25
TR72,2016,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,18542.0,7800.0,,16356.0,1859.2,3679.62,3083.48,1865.0,3279.33,3146.73,132.6,2563.19,369.38,1496.58,697.24,3110.26,2797.46,312.8
TR72,2017,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,17376.0,7200.0,,15414.0,1731.73,3768.26,3136.18,1502.98,3244.64,3112.74,131.91,2374.38,360.67,1358.69,655.02,2792.02,2498.72,293.3
TR72,2018,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,14704.0,6000.0,,13182.0,1485.55,3425.62,2805.51,1039.31,2789.39,2661.4,127.98,1904.73,270.82,1161.74,472.17,2538.15,2288.03,250.11
TR72,2019,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,15076.0,6100.0,,13575.0,1499.33,3688.77,2858.44,776.08,2884.86,2754.98,129.89,1923.9,276.37,1192.95,454.57,2802.69,2531.33,271.36
TR72,2020,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,14500.0,5900.0,,12890.0,1533.08,3815.58,2951.54,735.65,2534.8,2392.03,142.77,1716.83,308.76,1019.91,388.15,2554.72,2323.8,230.92
TR72,2021,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,15282.0,6200.0,,13666.0,1289.95,4745.45,3590.74,802.98,2836.13,2702.26,133.87,1551.54,246.1,888.9,416.54,2440.11,2212.79,227.31
TR72,2022,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,18579.0,7500.0,,16630.0,1979.35,5645.18,4275.85,974.99,3728.57,3571.84,156.73,1674.72,371.53,804.4,498.79,2627.2,2350.58,276.63
TR72,2023,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,22170.0,8800.0,,19658.0,2647.26,5711.27,4429.59,1114.5,4586.51,4437.21,149.29,2037.02,378.03,993.17,665.81,3561.74,3198.25,363.49
TR81,2008,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,5040.0,4900.0,,4491.0,372.91,1036.71,864.54,291.39,1123.81,1071.94,51.87,841.59,86.04,629.38,126.16,825.54,736.63,88.91
TR81,2009,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,4340.0,4200.0,,3874.0,335.17,788.96,621.88,212.21,886.8,840.8,45.99,862.41,105.45,639.63,117.34,789.09,713.96,75.13
TR81,2010,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,5881.0,5700.0,,5175.0,461.52,1475.3,1274.56,258.81,1048.17,1001.0,47.17,966.5,100.0,731.97,134.52,965.54,866.87,98.66
TR81,2011,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,6258.0,6100.0,,5510.0,450.85,1824.29,1570.06,307.67,1057.33,1016.54,40.79,922.09,93.55,686.33,142.21,948.59,840.15,108.44
TR81,2012,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,6601.0,6500.0,,5832.0,511.16,1601.38,1308.61,402.06,1200.26,1159.19,41.08,1033.73,114.14,760.24,159.35,1083.6,968.06,115.54
TR81,2013,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,6994.0,6900.0,,6134.0,416.56,1882.75,1604.2,516.31,1164.14,1128.46,35.68,1050.84,119.85,758.63,172.35,1103.5,988.62,114.89
TR81,2014,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,7130.0,7000.0,,6310.0,431.71,2077.87,1786.61,511.74,1178.97,1146.31,32.66,1016.75,111.27,730.07,175.41,1093.63,983.43,110.2
TR81,2015,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,7362.0,7200.0,,6492.0,467.23,1987.7,1733.9,559.16,1221.68,1186.11,35.57,1118.38,130.5,779.32,208.56,1138.29,1026.85,111.44
TR81,2016,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,7337.0,7100.0,,6472.0,455.43,1861.86,1578.27,521.5,1262.84,1226.19,36.65,1157.98,146.39,777.08,234.51,1212.57,1094.98,117.59
TR81,2017,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,7440.0,7200.0,,6599.0,432.44,2295.42,2021.77,510.91,1251.7,1215.75,35.95,1026.74,133.95,657.4,235.38,1082.64,973.96,108.68
TR81,2018,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,6496.0,6200.0,,5824.0,321.14,2264.05,1997.36,383.35,1094.6,1068.49,26.11,777.35,100.12,524.35,152.88,984.09,890.28,93.81
TR81,2019,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,5947.0,5700.0,,5355.0,387.02,1774.39,1470.53,250.91,1093.85,1066.91,26.94,764.43,97.56,509.67,157.19,1084.79,985.73,99.05
TR81,2020,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,5694.0,5500.0,,5062.0,397.31,1742.73,1469.12,290.86,966.69,941.98,24.71,684.3,108.25,436.92,139.13,980.15,897.37,82.78
TR81,2021,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,6631.0,6400.0,,5930.0,451.59,2595.78,2320.29,280.23,1061.2,1035.29,25.91,612.05,86.01,374.7,151.33,929.46,854.44,75.02
TR81,2022,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,8287.0,8000.0,,7417.0,527.44,3309.34,2778.85,612.34,1359.03,1338.08,20.95,622.05,130.56,320.84,170.64,987.53,900.12,87.41
TR81,2023,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,8887.0,8500.0,,7879.0,545.79,2787.45,2256.64,757.05,1651.46,1622.73,28.73,785.86,129.61,405.22,251.03,1352.21,1241.17,111.05
TR82,2008,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4052.0,5500.0,,3611.0,832.56,423.26,319.5,287.33,672.58,623.23,49.35,631.53,62.23,425.89,143.41,764.22,667.7,96.52
TR82,2009,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,3617.0,4900.0,,3228.0,759.4,375.83,273.12,213.4,549.61,505.68,43.94,596.21,74.73,386.83,134.65,734.53,655.07,79.46
TR82,2010,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4641.0,6200.0,,4084.0,1043.62,489.34,357.11,300.1,656.62,623.82,32.81,700.21,70.09,462.98,167.14,894.66,795.82,98.84
TR82,2011,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4599.0,6200.0,,4050.0,1011.32,520.29,375.54,346.74,680.4,651.87,28.53,606.77,65.88,438.43,102.47,884.96,776.74,108.22
TR82,2012,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5109.0,6900.0,,4514.0,1059.76,610.92,444.68,369.49,756.66,727.1,29.56,717.35,80.54,503.07,133.74,1000.16,891.54,108.62
TR82,2013,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5173.0,6900.0,,4536.0,1020.57,599.13,421.76,392.57,743.77,716.87,26.91,764.29,83.15,526.99,154.15,1016.13,899.58,116.55
TR82,2014,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5082.0,6700.0,,4498.0,914.1,635.62,468.21,345.23,764.51,740.37,24.14,841.39,77.16,520.26,243.98,997.65,886.84,110.81
TR82,2015,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5469.0,7200.0,,4822.0,979.64,696.93,542.73,406.3,769.89,747.17,22.72,934.16,92.93,556.31,284.91,1036.0,926.03,109.97
TR82,2016,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5554.0,7300.0,,4900.0,956.77,726.42,582.45,391.62,804.38,778.73,25.64,935.11,104.39,569.55,261.17,1085.78,974.0,111.79
TR82,2017,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5126.0,6700.0,,4547.0,903.42,734.89,586.44,359.66,766.07,744.02,22.05,808.66,99.84,489.68,219.14,974.68,874.71,99.97
TR82,2018,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4362.0,5500.0,,3910.0,689.5,736.19,590.18,258.73,697.19,681.77,15.42,624.68,75.4,386.32,162.96,904.37,818.77,85.6
TR82,2019,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4624.0,5700.0,,4164.0,794.08,813.37,602.51,197.21,727.21,710.1,17.11,619.39,78.39,386.2,154.8,1012.98,919.47,93.51
TR82,2020,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4504.0,5700.0,,4004.0,803.77,887.67,629.33,201.05,643.71,629.76,13.95,549.36,88.88,331.84,128.64,919.02,841.1,77.93
TR82,2021,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,4654.0,5900.0,,4162.0,706.76,1180.47,809.55,219.94,684.42,666.4,18.02,500.49,71.33,281.14,148.02,870.34,800.35,70.0
TR82,2022,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,5653.0,7100.0,,5060.0,1026.33,1389.63,963.31,288.73,892.77,874.86,17.91,532.28,112.76,235.5,184.03,930.88,853.78,77.1
TR82,2023,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,6920.0,8500.0,,6136.0,1160.81,1535.01,1186.41,394.28,1092.33,1074.36,17.97,663.34,114.15,305.2,243.99,1290.42,1186.03,104.39
TR83,2008,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,13278.0,4900.0,,11833.0,2571.26,1392.36,1115.62,718.24,2769.33,2628.16,141.17,2098.33,220.29,1568.71,309.33,2284.03,2057.16,226.88
TR83,2009,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,11769.0,4300.0,,10505.0,2292.75,1270.63,1003.84,509.87,2177.49,2051.22,126.27,2045.82,282.99,1472.13,290.7,2209.03,2015.66,193.37
TR83,2010,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,14975.0,5500.0,,13178.0,3169.22,1609.69,1261.77,758.19,2622.83,2486.78,136.05,2306.57,272.37,1702.47,331.73,2712.0,2474.56,237.44
TR83,2011,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,14713.0,5400.0,,12956.0,2868.51,1706.96,1348.77,843.43,2723.15,2598.59,124.57,2157.62,253.89,1562.52,341.2,2656.5,2410.13,246.36
TR83,2012,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,16417.0,6000.0,,14504.0,2977.12,1937.69,1493.72,1016.87,3035.25,2898.96,136.29,2460.55,311.67,1723.85,425.02,3077.05,2788.15,288.9
TR83,2013,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,16422.0,6000.0,,14401.0,2625.41,2026.04,1528.62,1068.07,3053.67,2921.44,132.22,2485.69,345.78,1682.65,457.26,3142.3,2839.34,302.96
TR83,2014,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,15953.0,5900.0,,14118.0,2406.45,2052.67,1527.02,1002.36,3074.08,2939.98,134.1,2460.53,334.46,1604.72,521.35,3122.71,2818.75,303.96
TR83,2015,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,17848.0,6600.0,,15738.0,3121.49,2287.93,1736.99,1016.9,3318.6,3176.98,141.62,2713.47,399.22,1755.1,559.15,3280.39,2975.38,305.02
TR83,2016,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,17946.0,6600.0,,15831.0,2698.28,2302.05,1782.82,1160.93,3403.89,3270.37,133.53,2781.14,451.13,1732.46,597.55,3484.73,3170.37,314.36
TR83,2017,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,16782.0,6100.0,,14887.0,2488.04,2298.06,1763.2,1162.68,3326.53,3191.07,135.46,2487.07,429.67,1473.58,583.82,3125.21,2825.75,299.47
TR83,2018,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,13767.0,4900.0,,12342.0,2019.14,1931.55,1475.74,803.08,2802.7,2692.93,109.78,1961.31,331.95,1193.66,435.71,2824.98,2576.32,248.66
TR83,2019,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,14431.0,5100.0,,12995.0,2355.27,2074.47,1484.11,560.39,2971.03,2853.22,117.81,1927.01,330.88,1178.15,417.98,3106.94,2835.01,271.93
TR83,2020,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,13622.0,4800.0,,12109.0,2257.61,2105.52,1524.01,528.81,2601.99,2494.98,107.01,1780.92,366.23,1026.85,387.85,2834.79,2599.28,235.5
TR83,2021,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,13496.0,4800.0,,12068.0,1928.43,2457.27,1766.72,578.16,2816.17,2712.17,104.0,1623.08,305.44,879.76,437.87,2665.26,2456.6,208.66
TR83,2022,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,16857.0,6000.0,,15088.0,2754.68,3128.71,2205.42,662.13,3997.81,3901.13,96.69,1705.88,457.34,785.78,462.76,2839.76,2607.27,232.49
TR83,2023,"Samsun, Tokat, Çorum, Amasya",2,TR,Türkiye,0,21179.0,7500.0,,18778.0,3016.76,3589.38,2755.37,849.81,5296.76,5177.83,118.93,2103.99,486.53,975.19,642.27,3922.18,3583.86,338.32
TR90,2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,12692.0,5100.0,,11310.0,1834.27,1325.19,996.95,1023.04,2687.58,2450.42,237.16,2208.22,217.57,1727.54,263.11,2232.59,1995.48,237.11
TR90,2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,11126.0,4400.0,,9931.0,1415.49,1221.11,906.01,730.61,2173.61,1955.09,218.52,2211.6,271.1,1693.12,247.39,2178.81,1963.54,215.28
TR90,2010,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,14041.0,5600.0,,12356.0,2029.62,1531.58,1100.27,924.4,2606.63,2397.24,209.39,2613.5,258.74,2062.14,292.61,2651.22,2389.08,262.14
TR90,2011,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,13982.0,5600.0,,12312.0,1741.37,1765.12,1272.44,1083.21,2623.41,2445.92,177.49,2477.23,240.57,1933.42,303.23,2622.14,2333.54,288.6
TR90,2012,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,16003.0,6300.0,,14139.0,2040.47,1989.94,1376.78,1221.51,3026.24,2847.14,179.1,2833.25,296.03,2144.97,392.26,3027.92,2679.9,348.02
TR90,2013,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,16202.0,6400.0,,14208.0,1791.37,2121.15,1462.52,1316.51,3066.01,2900.31,165.7,2860.02,324.27,2125.01,410.73,3053.21,2715.16,338.05
TR90,2014,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,15854.0,6200.0,,14031.0,1658.92,2238.12,1593.47,1242.71,3090.56,2936.18,154.38,2772.27,305.83,2040.21,426.23,3029.13,2674.66,354.48
TR90,2015,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,18493.0,7200.0,,16307.0,2881.4,2568.11,1968.7,1373.96,3159.19,3001.01,158.18,3133.02,362.67,2287.9,482.45,3191.91,2825.58,366.33
TR90,2016,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,17605.0,6700.0,,15529.0,1829.32,2508.01,1879.14,1375.91,3189.11,3036.08,153.03,3258.39,407.55,2310.45,540.39,3369.1,3001.26,367.85
TR90,2017,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,16655.0,6300.0,,14774.0,1932.49,2358.12,1701.08,1472.18,3114.57,2978.87,135.7,2869.51,385.68,1921.61,562.23,3027.58,2674.22,353.36
TR90,2018,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,13846.0,5200.0,,12413.0,1518.17,2003.37,1381.44,1135.85,2751.66,2643.93,107.73,2250.69,296.74,1541.51,412.44,2753.7,2445.1,308.61
TR90,2019,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,14881.0,5500.0,,13399.0,1991.37,2256.54,1502.37,1005.05,2860.4,2753.15,107.25,2232.64,310.3,1525.75,396.59,3053.52,2707.01,346.51
TR90,2020,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,13696.0,5100.0,,12175.0,1755.44,2209.94,1457.88,975.65,2396.53,2297.51,99.02,2051.08,347.34,1353.73,350.01,2787.09,2484.43,302.66
TR90,2021,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,13276.0,4900.0,,11871.0,1400.36,2332.08,1555.33,1130.23,2566.51,2469.77,96.74,1813.65,281.28,1156.54,375.82,2628.84,2357.5,271.34
TR90,2022,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,15188.0,5600.0,,13595.0,1678.77,2643.04,1789.59,1234.31,3405.56,3316.95,88.61,1869.33,417.22,1024.61,427.5,2764.04,2492.92,271.12
TR90,2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2,TR,Türkiye,0,18409.0,6800.0,,16322.0,1929.31,2957.13,2221.49,1102.42,4250.46,4145.88,104.58,2246.93,436.62,1246.78,563.53,3836.67,3442.02,394.65
TRA1,2008,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,4768.0,4500.0,,4249.0,689.9,392.54,180.31,381.11,874.63,779.06,95.56,724.67,69.86,521.9,132.9,1186.9,1105.62,81.27
TRA1,2009,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,4379.0,4100.0,,3909.0,678.42,361.35,161.18,278.41,736.99,650.79,86.2,702.37,84.67,497.65,120.05,1151.85,1083.85,68.01
TRA1,2010,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5786.0,5400.0,,5092.0,1062.88,477.84,219.76,444.27,868.21,775.18,93.03,827.55,82.59,595.95,149.0,1411.34,1322.08,89.27
TRA1,2011,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5601.0,5200.0,,4932.0,1044.78,503.89,211.64,379.23,817.14,741.56,75.58,809.46,77.82,560.24,171.4,1378.07,1287.22,90.85
TRA1,2012,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6540.0,6100.0,,5778.0,1198.45,631.74,253.59,502.61,929.12,844.48,84.64,946.02,97.71,626.54,221.78,1570.69,1468.38,102.31
TRA1,2013,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6709.0,6300.0,,5883.0,1172.69,620.29,256.56,581.28,937.78,854.72,83.05,984.07,98.55,631.37,254.15,1587.63,1477.14,110.49
TRA1,2014,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6351.0,6000.0,,5621.0,1037.42,610.49,252.13,543.55,903.93,824.52,79.4,954.86,101.11,608.4,245.34,1571.28,1461.6,109.68
TRA1,2015,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6785.0,6400.0,,5983.0,1169.95,600.2,240.5,552.59,977.84,898.36,79.48,1045.7,118.7,644.27,282.72,1637.31,1526.37,110.94
TRA1,2016,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,7045.0,6600.0,,6214.0,1028.98,619.12,272.61,676.57,1042.0,955.41,86.6,1108.66,134.61,633.2,340.86,1739.18,1619.5,119.68
TRA1,2017,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6768.0,6300.0,,6003.0,1001.3,681.61,277.07,772.99,998.47,912.21,86.26,982.1,126.1,525.48,330.52,1567.45,1448.29,119.16
TRA1,2018,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5590.0,5200.0,,5011.0,897.32,603.44,198.64,473.68,856.17,782.53,73.64,742.66,98.41,418.07,226.18,1438.47,1335.59,102.89
TRA1,2019,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5763.0,5300.0,,5190.0,916.32,777.42,189.22,301.4,858.49,790.11,68.37,736.37,95.36,418.99,222.02,1600.16,1492.11,108.04
TRA1,2020,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5517.0,5100.0,,4904.0,909.96,841.99,173.24,298.5,723.88,661.12,62.75,665.3,107.45,361.73,196.12,1464.93,1375.11,89.82
TRA1,2021,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,5500.0,5100.0,,4918.0,800.82,987.0,197.43,346.48,791.68,729.33,62.35,596.92,89.38,312.52,195.02,1395.94,1309.73,86.2
TRA1,2022,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,6379.0,5900.0,,5710.0,1194.47,1001.05,273.11,375.68,1040.23,986.07,54.15,615.39,134.59,268.47,212.33,1483.47,1391.28,92.2
TRA1,2023,"Erzurum, Erzincan, Bayburt",2,TR,Türkiye,0,7870.0,7300.0,,6978.0,1321.02,988.67,350.26,493.61,1349.1,1284.18,64.92,792.63,170.05,297.08,325.49,2033.88,1910.11,123.77
TRA2,2008,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,3109.0,2700.0,,2770.0,795.82,121.85,86.42,174.04,483.38,442.87,40.51,406.24,43.64,307.18,55.43,789.34,742.02,47.32
TRA2,2009,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,2881.0,2500.0,,2571.0,774.22,119.45,83.77,132.64,380.56,346.18,34.38,386.74,51.93,283.72,51.09,777.91,736.94,40.97
TRA2,2010,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4079.0,3600.0,,3589.0,1334.36,139.47,96.41,227.98,488.7,451.61,37.1,449.4,50.3,332.38,66.72,949.94,905.95,43.99
TRA2,2011,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4067.0,3600.0,,3582.0,1236.49,140.07,99.03,268.34,568.23,534.85,33.38,428.34,46.43,311.09,70.81,940.65,894.14,46.51
TRA2,2012,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4700.0,4100.0,,4152.0,1395.21,158.61,114.21,367.0,648.99,621.58,27.41,495.62,57.03,348.87,89.71,1087.25,1032.62,54.64
TRA2,2013,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4612.0,4000.0,,4045.0,1197.48,157.65,117.52,429.54,621.92,598.18,23.74,520.85,59.61,357.67,103.56,1117.88,1055.64,62.24
TRA2,2014,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4215.0,3700.0,,3730.0,1015.42,162.29,113.72,302.13,603.39,580.85,22.53,517.51,58.8,352.65,106.05,1130.22,1070.54,59.68
TRA2,2015,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4813.0,4200.0,,4244.0,1350.07,144.6,97.17,316.24,661.5,639.02,22.49,563.11,66.92,382.54,113.66,1208.78,1151.47,57.31
TRA2,2016,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4971.0,4400.0,,4385.0,1252.89,149.59,97.38,374.22,716.92,695.86,21.06,569.62,75.78,362.74,131.1,1321.94,1259.01,62.93
TRA2,2017,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4701.0,4200.0,,4170.0,1292.13,154.99,96.69,393.8,605.65,584.84,20.82,516.56,72.25,300.61,143.7,1207.51,1145.46,62.05
TRA2,2018,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,3869.0,3500.0,,3469.0,1036.05,129.85,73.31,285.26,486.19,472.09,14.09,393.86,55.31,235.04,103.51,1137.79,1088.85,48.94
TRA2,2019,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4022.0,3600.0,,3622.0,1092.63,146.38,72.71,197.67,500.27,486.01,14.26,382.39,56.24,228.15,97.99,1302.66,1246.74,55.93
TRA2,2020,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,3925.0,3500.0,,3489.0,1112.16,149.48,79.4,171.62,463.24,450.7,12.55,362.09,64.33,206.6,91.16,1231.07,1186.38,44.69
TRA2,2021,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,3703.0,3300.0,,3311.0,950.41,159.13,83.48,142.52,542.71,530.21,12.5,319.45,51.24,179.95,88.26,1197.41,1153.56,43.85
TRA2,2022,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,4568.0,4200.0,,4089.0,1235.62,234.21,124.6,208.83,769.61,752.45,17.16,343.29,81.89,160.51,100.89,1297.99,1248.97,49.01
TRA2,2023,"Ağrı, Kars, Iğdır, Ardahan",2,TR,Türkiye,0,5832.0,5400.0,,5171.0,1533.15,289.56,168.86,227.03,954.38,939.11,15.26,404.47,82.49,188.25,133.74,1762.79,1700.05,62.74
TRB1,2008,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,6730.0,4200.0,,5998.0,842.46,653.14,489.77,683.72,966.9,896.86,70.04,1070.33,95.66,801.23,173.44,1781.48,1678.84,102.64
TRB1,2009,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,6131.0,3800.0,,5472.0,766.14,568.4,411.73,499.37,813.29,749.55,63.74,1066.26,114.7,785.53,166.03,1759.34,1668.09,91.24
TRB1,2010,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,7793.0,4800.0,,6858.0,987.14,730.63,527.63,668.96,1064.23,991.94,72.29,1259.71,110.43,954.54,194.74,2147.74,2024.97,122.76
TRB1,2011,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,8083.0,4900.0,,7118.0,1042.0,802.2,603.67,801.28,1130.54,1067.81,62.73,1230.31,100.91,922.49,206.91,2112.13,1976.21,135.92
TRB1,2012,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,9082.0,5400.0,,8024.0,1109.73,906.03,658.87,875.24,1291.94,1230.02,61.91,1397.94,123.43,1016.58,257.93,2443.51,2295.32,148.19
TRB1,2013,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,9560.0,5700.0,,8383.0,990.04,1026.52,757.37,1093.29,1331.16,1267.49,63.66,1439.62,131.67,1017.5,290.45,2503.16,2332.14,171.02
TRB1,2014,"Malatya, Elazığ, Bingöl, Tunceli",2,TR,Türkiye,0,9105.0,5400.0,,8058.0,770.41,1003.5,735.6,981.56,1384.68,1321.12,63.56,1412.87,127.58,967.86,317.44,2505.25,2307.13,198.12
